Score,Source IP,Destination IP,Connections,Avg Bytes,Intvl Range,Size Range,Top Intvl,Top Size,Top Intvl Count,Top Size Count,Intvl Skew,Size Skew,Intvl Dispersion,Size Dispersion
0.649,162.88.101.5,192.168.23.89,164,77,162306,11,1,76,3,129,-0.111152,0,20365,0
0.649,51.68.44.154,192.168.23.89,81,198,506,1965,150,60,9,57,-0.941748,0,5,0
0.649,122.51.229.116,192.168.23.89,77,194,541,1977,164,60,9,53,-0.942857,0,5,0
0.649,140.238.14.170,192.168.23.89,74,233,673,1977,165,60,7,50,-0.911504,0,6,0
0.649,42.193.110.250,192.168.23.89,67,203,1165,2081,165,60,5,43,-0.910714,0,6,0
0.648,192.168.23.89,192.55.83.30,247,489,91926,0,1788,0,1,247,-0.113905,0,20099,0
0.648,134.175.236.132,192.168.23.89,163,158,2995,1869,512,60,7,117,-0.115385,0,52,0
0.648,192.168.23.89,97.74.102.23,22,159,423290,0,1,0,1,22,0.112794,0,85337,0
0.648,64.88.172.228,192.168.23.89,24,75,345356,7,1,73,3,14,0.115843,0,75267,0
0.648,181.94.226.188,192.168.23.89,41,265,1266,1877,186,60,6,26,-0.948718,0,5,0
0.648,101.33.118.38,192.168.23.89,76,226,754,1869,161,60,6,51,-0.912281,0,6,0
0.648,187.85.5.189,192.168.23.89,67,224,748,1889,168,60,8,45,-0.915254,0,6,0
0.648,150.158.113.106,192.168.23.89,77,205,362,1905,163,60,8,53,-0.917526,0,6,0
0.648,103.27.236.10,192.168.23.89,70,214,251,1861,171,60,5,49,-0.913793,0,6,0
0.648,123.18.206.15,192.168.23.89,69,234,710,1941,175,60,9,47,-0.948718,0,5,0
0.648,218.39.130.113,192.168.23.89,70,210,376,1861,168,60,5,47,-0.915966,0,6,0
0.648,159.75.23.31,192.168.23.89,68,239,1236,1853,172,60,6,45,-0.915254,0,6,0
0.648,200.204.174.163,192.168.23.89,59,182,447,1553,214,60,6,41,-0.912281,0,6,0
0.648,129.211.74.252,192.168.23.89,66,137,813,1345,152,60,7,42,-0.913978,0,6,0
0.648,162.158.101.75,192.168.23.89,24,72,3069,0,1186,72,1,24,0.11432,0,447,0
0.647,192.168.23.89,192.30.255.112,1173,1241,12599,52,1800,0,86,881,-0.996661,0,4,0
0.647,18.236.135.177,192.168.23.89,26,96,1336,0,43022,96,2,26,-0.122093,0,179,0
0.647,172.217.46.74,192.168.23.89,423,83,18899,22,300,87,22,241,0.120741,0,1233,0
0.647,199.30.231.12,192.168.23.89,24,72,579358,9,1,69,3,6,0.0288944,0,12201,3
0.647,190.156.231.182,192.168.23.89,73,187,300,1929,169,60,9,48,-0.918033,0,6,0
0.647,175.24.185.31,192.168.23.89,74,233,672,1849,180,60,6,38,-0.922481,0,6,0
0.647,81.68.216.53,192.168.23.89,71,206,368,1737,179,60,8,47,-0.953488,0,5,0
0.647,120.221.149.166,192.168.23.89,67,215,1403,2081,182,60,7,45,-0.919355,0,6,0
0.647,192.168.23.89,148.204.172.49,22,180,173,2032,120,88,4,21,0.98374,0,4,0
0.647,43.254.153.79,192.168.23.89,63,204,895,1913,181,60,8,41,-0.92126,0,6,0
0.647,117.102.82.42,192.168.23.89,64,234,1206,1889,177,60,7,42,-0.95122,0,5,0
0.647,152.32.226.205,192.168.23.89,79,217,1050,1853,155,60,6,54,-0.919192,0,6,0
0.647,183.232.250.154,192.168.23.89,69,239,888,1913,183,60,6,43,-0.953125,0,5,0
0.647,45.79.124.190,192.168.23.89,40,343,1,315,2,281,20,2,0,0.118644,0,34
0.647,46.146.218.79,192.168.23.89,65,198,326,1293,188,60,5,45,-0.921569,0,6,0
0.646,192.168.23.89,8.8.4.4,307,74,56343,201,1,0,58,299,0.131425,0,1564,0
0.646,192.168.23.89,162.159.25.27,287,163,79305,0,1,0,1,287,0.129398,0,8088,0
0.646,172.217.46.137,192.168.23.89,396,83,27299,23,300,87,19,222,0.128,0,1202,0
0.646,74.125.186.74,192.168.23.89,384,83,20099,17,1200,87,16,211,0.129518,0,1200,0
0.646,143.215.172.72,192.168.23.89,22,66,474857,7,4,65,4,8,0.999983,0,1,3
0.646,172.253.211.80,192.168.23.89,22,80,219698,20,1,84,2,9,0.0350838,0,16389,3
0.646,174.138.49.199,192.168.23.89,75,230,90804,2029,148,60,6,51,-0.891892,0,7,0
0.646,124.156.107.201,192.168.23.89,79,206,917633,1673,156,60,5,53,-0.92381,0,6,0
0.646,68.183.115.108,192.168.23.89,68,229,446,2149,9,60,4,46,-0.862745,0,8,0
0.646,154.92.15.232,192.168.23.89,77,202,1120,1929,159,60,6,52,-0.890909,0,7,0
0.646,121.4.89.155,192.168.23.89,68,256,1494,1993,155,60,6,38,-0.862745,0,8,0
0.646,106.53.2.215,192.168.23.89,72,234,629,1869,158,60,7,43,-0.925926,0,6,0
0.646,34.68.113.34,192.168.23.89,36,251,1003,1285,362,60,3,23,-0.862069,0,8,0
0.645,192.168.23.89,199.7.83.42,145,541,172567,0,2421,0,1,145,-0.131918,0,53911,0
0.645,221.131.165.87,192.168.23.89,39,80,24155,0,27991,80,5,39,-0.996237,0,4,0
0.645,212.102.225.2,192.168.23.89,45,74,343464,17,1,73,2,38,-0.13087,0,61957,0
0.645,192.168.23.89,205.233.35.5,22,86,109357,0,14649,0,1,22,-0.133713,0,17517,0
0.645,123.58.216.197,192.168.23.89,74,234,610,2061,168,60,6,48,-0.931624,0,6,0
0.645,192.168.23.89,152.136.137.62,75,180,223,1636,91,88,5,50,0.868132,0,8,0
0.645,193.34.8.49,192.168.23.89,74,234,175644,2017,175,60,6,49,-0.932773,0,6,0
0.645,49.233.160.217,192.168.23.89,62,250,908,1861,206,60,7,35,-0.934211,0,6,0
0.645,207.244.225.116,192.168.23.89,36,123,784810,93,5,152,3,24,0.999923,0,4,0
0.645,141.101.64.191,192.168.23.89,25,76,68651,69,1,72,6,12,0.999758,0,3,1
0.645,34.204.174.97,192.168.23.89,51,78,267,7,1,80,3,42,0.567568,0,17,0
0.645,49.233.34.7,192.168.23.89,53,233,1006,1745,235,60,6,33,-0.929825,0,6,0
0.645,192.168.23.89,49.234.43.248,45,120,300,312,170,88,4,33,0.829787,0,9,0
0.644,192.168.23.89,156.154.100.3,39,378,214337,0,4129,0,1,39,-0.140781,0,35553,0
0.644,192.168.23.89,27.128.173.81,54,246,364628,1944,117,88,3,36,0.139013,0,100,0
0.644,192.168.23.89,192.42.113.254,24,122,216619,0,1109,0,1,24,0.142047,0,31421,0
0.644,3.238.123.229,192.168.23.89,33,80,73,11,1,84,1,22,0.571429,0,17,0
0.644,121.15.7.26,192.168.23.89,67,239,1274,1861,196,60,10,41,-0.972222,0,5,0
0.643,192.168.23.89,185.24.64.14,186,431,265007,0,1,0,1,186,0.143981,0,36693,0
0.643,192.168.23.89,74.208.18.56,57,133,98619,0,1143,0,2,57,0.142575,0,8635,0
0.643,119.45.156.93,192.168.23.89,72,219,297,1861,161,60,6,41,-0.877193,0,8,0
0.643,81.68.217.130,192.168.23.89,73,231,1235,1853,164,60,6,47,-0.880342,0,8,0
0.643,159.65.207.89,192.168.23.89,82,201,980,2017,153,60,6,55,-0.912281,0,7,0
0.643,106.55.155.167,192.168.23.89,65,246,924,1869,202,60,7,40,-0.945205,0,6,0
0.643,18.206.177.238,192.168.23.89,56,78,197,7,1,80,3,47,-0.142857,0,46,0
0.642,192.168.23.89,199.19.53.1,137,414,93621,548,1,0,2,123,0.153145,0,23951,0
0.642,192.168.23.89,172.64.32.149,67,110,168196,0,3349,0,1,67,0.153018,0,40284,0
0.642,79.141.82.250,192.168.23.89,25,91,385044,27,1,85,3,12,-0.118862,0,41300,1
0.642,192.168.23.89,134.175.236.132,139,145,852,2076,621,88,7,117,-0.148515,0,43,0
0.642,106.55.58.118,192.168.23.89,171,235,3182,1929,443,180,7,142,-0.15,0,42,0
0.642,157.230.210.84,192.168.23.89,63,273,720,2237,205,60,6,39,-0.951807,0,6,0
0.642,183.62.167.10,192.168.23.89,84,187,321,1825,155,60,10,48,-0.948718,0,6,0
0.642,81.68.253.19,192.168.23.89,78,189,485,1985,164,60,5,48,-0.92,0,7,0
0.642,101.33.123.67,192.168.23.89,75,211,528,1853,165,60,7,51,-0.947826,0,6,0
0.642,118.89.160.141,192.168.23.89,60,254,240,2352,213,60,5,31,-0.949686,0,6,0
0.642,88.157.229.58,192.168.23.89,79,211,748,1889,150,60,7,55,-0.915789,0,7,0
0.642,123.207.206.232,192.168.23.89,129,157,648,1617,236,60,12,88,-0.915966,0,7,0
0.642,129.28.162.79,192.168.23.89,61,283,822,1869,212,60,5,36,-0.95092,0,6,0
0.642,192.168.23.89,186.96.113.26,35,362,94,124,214,352,2,32,-0.678571,0,14,0
0.642,46.101.94.61,192.168.23.89,23,213,476,1873,144,60,4,15,-0.918699,0,7,0
0.642,74.125.186.79,192.168.23.89,84,83,8100,9,299,87,4,50,0.148534,0,973,0
0.642,117.50.60.36,192.168.23.89,59,185,352,1701,207,60,6,40,-0.948387,0,6,0
0.641,192.168.23.89,54.149.125.143,78,278,77905,0,14649,0,1,78,0.157988,0,9785,0
0.641,192.168.23.89,104.219.169.104,174,126,106475,0,1,0,1,174,0.160755,0,21111,0
0.641,172.68.53.174,192.168.23.89,360,146,91392,239,1,73,46,144,0,0.939914,0,7
0.641,218.93.208.150,192.168.23.89,40,80,18662,0,28251,80,4,40,-0.991314,0,5,0
0.641,162.158.83.96,192.168.23.89,55,147,770123,233,1,73,9,21,0,0.939914,0,7
0.641,192.168.23.89,106.75.141.22,102,179,886046,1988,69,88,10,92,0.958333,0,6,0
0.641,162.158.180.75,192.168.23.89,54,159,240820,273,1,80,14,19,0,0.939914,0,7
0.641,3.227.239.153,192.168.23.89,52,78,253,7,1,80,5,42,0.823009,0,10,0
0.641,115.22.82.128,192.168.23.89,29,493,855910,2899,1,116,2,19,0.789474,0,11,0
0.641,162.158.125.21,192.168.23.89,31,142,58191,233,1,73,5,13,0,0.939914,0,7
0.641,122.202.32.70,192.168.23.89,70,236,748,2029,181,60,6,45,-0.923077,0,7,0
0.641,27.129.128.206,192.168.23.89,84,209,1055,2073,149,60,6,48,-0.726316,0,13,0
0.641,139.155.2.6,192.168.23.89,56,160,6882,1301,1227,60,2,38,-0.155172,0,57,0
0.641,192.168.23.89,45.240.88.174,46,132,306,2032,150,88,3,45,0.454545,0,21,0
0.64,192.168.23.89,192.112.36.4,250,500,174149,52,1,0,4,169,0.164825,0,34126,0
0.64,37.235.1.177,192.168.23.89,60,73,120297,11,4201,75,6,31,0.160384,0,5291,0
0.64,192.168.23.89,104.16.219.84,420,6773,79346,0,1,0,25,420,0.997797,0,5,0
0.64,74.125.74.139,192.168.23.89,33,80,256797,19,1,80,3,17,0.161177,0,3749,0
0.64,36.155.9.139,192.168.23.89,158,162,662,1945,272,60,9,113,0.728814,0,13,0
0.64,68.183.67.238,192.168.23.89,52,856,8,1241,1,905,19,9,0,0.150307,0,281
0.64,172.253.1.3,192.168.23.89,22,85,163621,19,3,84,2,10,-0.071103,0,29729,3
0.64,3.238.250.201,192.168.23.89,51,78,254,7,1,80,3,42,0.564103,0,18,0
0.64,42.157.3.138,192.168.23.89,55,247,2814,1917,204,60,6,34,-0.96129,0,6,0
0.64,139.155.127.59,192.168.23.89,77,221,1115,1389,164,60,6,48,-0.897436,0,8,0
0.64,206.81.23.203,192.168.23.89,75,224,649,2029,165,60,8,50,-0.927928,0,7,0
0.64,165.227.132.96,192.168.23.89,71,214,484,1993,176,60,5,49,-0.896552,0,8,0
0.64,202.21.123.185,192.168.23.89,66,253,1101,2037,202,60,7,38,-0.962733,0,6,0
0.64,81.70.105.82,192.168.23.89,76,195,469,1849,170,60,7,40,-0.926606,0,7,0
0.64,193.56.29.36,192.168.23.89,22,632,3775,232,480,610,1,14,0.152488,0,666,0
0.639,192.168.23.89,192.5.5.241,264,628,127748,160,1,0,1,176,0.172597,0,28867,0
0.639,192.168.23.89,173.255.240.115,31,186,134287,0,1,0,1,31,0.169886,0,42594,0
0.639,172.253.211.14,192.168.23.89,23,84,243723,18,230,87,1,8,0.104788,0,17853,2
0.639,185.60.87.69,192.168.23.89,229,72,338436,8,1,72,10,182,0.171018,0,1930,0
0.639,64.105.199.76,192.168.23.89,28,76,690744,7,1,73,2,16,0.999977,0,5,0
0.639,3.236.9.130,192.168.23.89,66,78,257,7,1,80,6,52,0.232877,0,28,0
0.638,66.185.123.246,192.168.23.89,35,72,813391,11,1,73,1,27,0.172414,0,41516,0
0.638,91.176.33.231,192.168.23.89,78,212,949,1889,165,60,6,54,-0.841584,0,10,0
0.638,192.168.23.89,106.52.88.211,32,266,615,2076,198,88,3,28,0.939086,0,7,0
0.638,130.207.0.79,192.168.23.89,23,65,356324,7,1,64,1,10,0.109408,0,156228,2
0.638,121.4.81.49,192.168.23.89,70,200,948,2025,170,60,7,40,-0.942857,0,7,0
0.637,192.168.23.89,192.58.128.30,141,518,310058,0,1,0,1,141,0.181074,0,30075,0
0.637,192.168.23.89,54.152.34.162,26,124,290437,0,6253,0,1,26,0.183674,0,97097,0
0.637,2.57.122.25,192.168.23.89,35,903,43528,1231,1,1025,3,5,0,-0.130435,1,48
0.637,192.168.23.89,218.18.101.84,147,155,793,2076,455,88,6,106,-0.182796,0,40,0
0.637,59.148.18.42,192.168.23.89,75,213,372,1957,161,60,5,51,-0.881356,0,9,0
0.637,159.75.102.96,192.168.23.89,66,248,1100,1853,192,60,5,40,-0.911111,0,8,0
0.637,119.28.90.223,192.168.23.89,69,241,603,1441,6,60,5,43,-0.911765,0,8,0
0.637,67.211.208.83,192.168.23.89,69,231,499,1465,8,60,5,44,-0.944828,0,7,0
0.636,134.209.93.51,192.168.23.89,64,234,519,1957,210,60,5,40,-0.921053,0,8,0
0.636,129.211.167.38,192.168.23.89,51,293,919,1849,254,60,6,26,-0.95122,0,7,0
0.636,67.205.187.133,192.168.23.89,66,264,904,1501,9,60,6,39,-0.954286,0,7,0
0.635,192.168.23.89,18.215.40.85,106,82,86291,0,4019,0,2,106,0.19458,0,6139,0
0.635,218.241.99.50,192.168.23.89,62,79,214877,96,1,80,14,21,0.999585,0,2,4
0.635,129.204.23.5,192.168.23.89,74,1282,2428,1441,975,1345,3,49,-0.173333,0,106,0
0.635,119.45.215.155,192.168.23.89,54,256,439,1865,222,60,6,34,-0.956522,0,7,0
0.635,221.224.53.20,192.168.23.89,75,224,1041,1861,162,60,7,51,-0.891892,0,9,0
0.635,121.4.91.59,192.168.23.89,64,239,1436,1641,212,60,7,36,-0.957895,0,7,0
0.635,45.55.189.252,192.168.23.89,68,251,934,2185,196,60,5,42,-0.924051,0,8,0
0.634,192.168.23.89,8.8.8.8,32067,163,1341,100,1,0,2757,32059,0.480851,0,61,0
0.634,62.94.0.34,192.168.23.89,44,75,394790,8,1,73,4,26,0.999911,0,6,0
0.634,172.217.46.235,192.168.23.89,396,83,19799,24,1200,87,21,227,0.200667,0,1200,0
0.634,74.125.80.12,192.168.23.89,362,83,20700,91,900,87,15,204,0.1996,0,1499,0
0.634,172.253.254.9,192.168.23.89,368,83,15301,31,300,87,22,215,0.2004,0,1201,0
0.634,74.125.80.69,192.168.23.89,390,82,19798,87,1200,87,18,207,0.2,0,1201,0
0.634,172.217.46.77,192.168.23.89,397,83,14100,34,300,87,22,240,0.200933,0,1498,0
0.634,172.217.46.79,192.168.23.89,391,83,18299,87,600,87,20,238,0.200667,0,1498,0
0.634,74.125.80.142,192.168.23.89,426,83,17699,22,900,87,27,241,0.202963,0,1077,0
0.634,74.125.186.68,192.168.23.89,397,83,17097,87,900,87,19,235,0.203068,0,1204,0
0.634,74.125.80.134,192.168.23.89,439,83,19499,15,300,87,21,248,0.2004,0,1200,0
0.634,74.125.80.6,192.168.23.89,388,83,18599,30,300,87,18,217,0.199733,0,1201,0
0.634,172.217.46.133,192.168.23.89,367,83,24599,87,1500,87,16,220,0.200667,0,1201,0
0.634,172.253.254.2,192.168.23.89,409,82,16801,87,300,87,19,219,0.200133,0,1465,0
0.634,172.217.46.139,192.168.23.89,385,83,20699,95,300,87,18,224,0.2004,0,1200,0
0.634,172.253.254.10,192.168.23.89,382,83,16499,23,300,87,17,222,0.200667,0,1201,0
0.634,172.253.254.8,192.168.23.89,368,83,20998,22,300,87,17,211,0.2004,0,1441,0
0.634,74.125.187.5,192.168.23.89,377,83,16499,18,300,87,22,211,0.200267,0,1496,0
0.634,172.217.46.14,192.168.23.89,391,83,14998,30,300,87,13,233,0.2004,0,1215,0
0.634,74.125.80.2,192.168.23.89,364,83,20320,87,300,87,14,231,0.199867,0,1499,0
0.634,172.217.46.130,192.168.23.89,367,83,20696,39,600,87,16,212,0.2,0,1202,0
0.634,74.125.186.3,192.168.23.89,377,83,16498,22,600,87,18,231,0.2004,0,1320,0
0.634,74.125.186.5,192.168.23.89,389,82,17098,87,600,87,17,216,0.2,0,1200,0
0.634,74.125.187.9,192.168.23.89,394,83,20355,87,900,87,17,233,0.199733,0,1438,0
0.634,74.125.80.82,192.168.23.89,348,83,18299,26,600,87,14,201,0.200667,0,1499,0
0.634,74.125.80.77,192.168.23.89,377,83,15299,22,300,87,20,213,0.200933,0,1499,0
0.634,172.217.46.129,192.168.23.89,370,83,15915,35,900,87,17,226,0.2004,0,1201,0
0.634,74.125.80.5,192.168.23.89,368,83,20406,95,600,87,17,222,0.200267,0,1499,0
0.634,172.217.46.78,192.168.23.89,401,83,15901,87,300,87,14,225,0.201067,0,1419,0
0.634,74.125.186.6,192.168.23.89,385,83,23999,9,300,87,19,230,0.200667,0,1498,0
0.634,172.217.46.10,192.168.23.89,388,83,14953,95,900,87,15,223,0.200667,0,1342,0
0.634,172.217.46.238,192.168.23.89,365,83,23100,18,600,87,24,196,0.200667,0,1202,0
0.634,74.125.187.4,192.168.23.89,353,83,21299,15,300,87,18,202,0.200267,0,1466,0
0.634,172.217.46.227,192.168.23.89,373,83,14399,91,600,87,17,228,0.199333,0,1203,0
0.634,74.125.80.80,192.168.23.89,366,83,23099,17,300,87,19,204,0.200933,0,1381,0
0.634,74.125.80.3,192.168.23.89,373,83,20098,18,900,87,19,214,0.2004,0,1498,0
0.634,172.253.254.4,192.168.23.89,379,83,22800,87,900,87,17,227,0.2,0,1363,0
0.634,192.168.23.89,51.178.17.63,119,179,913697,2252,84,88,14,114,0.768116,0,13,0
0.634,192.168.23.89,36.155.9.139,145,149,615,1864,269,88,7,113,0.8,0,12,0
0.634,192.168.23.89,218.4.159.46,112,271,607,288,590,264,5,109,-0.192982,0,55,0
0.634,140.143.206.191,192.168.23.89,57,263,885,1345,8,60,5,32,-0.932203,0,8,0
0.634,190.143.137.114,192.168.23.89,73,234,1080,2017,5,60,5,44,-0.9,0,9,0
0.634,35.168.36.133,192.168.23.89,32,80,80,11,2,84,1,22,0.666667,0,16,0
0.634,178.62.119.91,192.168.23.89,22,227,462,2029,163,60,3,14,-0.930435,0,8,0
0.634,159.89.47.106,192.168.23.89,66,259,609,2185,186,60,5,44,-0.865546,0,10,0
0.633,74.125.80.135,192.168.23.89,394,83,19199,87,900,87,17,253,0.205333,0,1209,0
0.633,143.215.172.86,192.168.23.89,22,63,664119,4,1,65,1,12,-0.204773,0,90355,0
0.633,175.24.81.207,192.168.23.89,71,225,962,1612,191,60,7,37,-0.939394,0,8,0
0.633,81.69.25.239,192.168.23.89,69,212,497,1749,195,60,6,42,-0.939024,0,8,0
0.633,203.195.148.210,192.168.23.89,66,215,406,2033,202,60,5,41,-0.905882,0,9,0
0.633,152.136.133.117,192.168.23.89,53,253,996,1701,243,60,3,32,-0.939086,0,8,0
0.633,159.75.43.3,192.168.23.89,73,231,1126,1913,179,60,4,37,-0.90411,0,9,0
0.633,134.122.36.153,192.168.23.89,49,144,1011,1441,221,60,4,45,-0.837838,0,11,0
0.632,192.168.23.89,52.9.94.53,25,117,106385,0,34733,0,1,25,0.20863,0,5434,0
0.632,172.253.12.1,192.168.23.89,30,85,250325,27,1,84,4,18,0.944882,0,8,0
0.632,45.231.12.37,192.168.23.89,107,238,920603,1873,173,60,6,71,-0.84375,0,11,0
0.632,117.35.118.42,192.168.23.89,75,196,531,1953,8,60,4,46,-0.779817,0,13,0
0.632,218.18.101.84,192.168.23.89,168,148,3452,1853,455,60,6,106,-0.212121,0,47,0
0.632,81.4.110.236,192.168.23.89,72,216,32340,1861,6,60,5,44,-0.942197,0,8,0
0.632,192.168.23.89,199.254.50.1,21,398,445645,52,44285,0,1,18,0.213355,0,50108,0
0.631,172.253.254.11,192.168.23.89,361,83,23279,23,300,87,12,210,0.216765,0,1292,0
0.631,185.60.87.68,192.168.23.89,206,72,350420,8,1,72,9,166,0.219607,0,1660,0
0.631,185.60.87.66,192.168.23.89,363,73,335909,3,1,75,8,186,0.217557,0,1525,0
0.631,139.162.247.102,192.168.23.89,33,120,70254,0,5682,120,1,33,-0.217558,0,9737,0
0.631,192.168.23.89,106.55.58.118,147,297,732,2032,533,264,7,142,-0.21519,0,35,0
0.631,103.130.214.77,192.168.23.89,64,217,319,2033,192,60,4,42,-0.882353,0,10,0
0.631,139.199.4.191,192.168.23.89,71,240,831,1477,185,60,6,38,-0.918367,0,9,0
0.631,100.26.140.154,192.168.23.89,52,78,244,7,1,80,2,42,0.216667,0,48,0
0.631,85.247.0.210,192.168.23.89,58,241,749,1729,243,52,4,33,-0.952381,0,8,0
0.63,172.68.53.52,192.168.23.89,686,73,72623,85,1,76,32,465,0.226626,0,3635,0
0.63,74.125.74.11,192.168.23.89,29,80,602162,18,1,73,1,9,0.00221194,0,5015,7
0.63,47.57.124.168,192.168.23.89,120,269,1457,1285,6,272,18,80,-0.854167,0,11,0
0.63,212.19.96.2,192.168.23.89,35,91,176105,27,1,85,4,18,-0.22091,0,52363,0
0.63,71.252.0.147,192.168.23.89,22,76,327286,13,1,80,1,12,-0.221571,0,156262,0
0.63,167.114.185.237,192.168.23.89,72,242,1301,2185,9,60,4,47,-0.889764,0,10,0
0.629,217.21.193.74,192.168.23.89,132,66,72958,84,1,40,26,68,0.993481,0,7,0
0.629,192.168.23.89,157.131.0.39,37,114,99931,0,2400,0,1,37,-0.23209,0,17410,0
0.629,172.217.46.232,192.168.23.89,335,82,18298,87,900,87,12,183,0.230769,0,1545,0
0.629,74.125.80.76,192.168.23.89,414,82,20101,87,300,87,20,234,0.228924,0,1455,0
0.629,74.125.80.140,192.168.23.89,454,83,12899,18,600,87,20,261,0.231032,0,1200,0
0.629,192.168.23.89,104.16.218.84,398,7385,82897,40,1,0,22,397,0.997247,0,7,0
0.629,172.253.1.130,192.168.23.89,21,86,536990,15,1,84,5,9,0.999543,0,6,1
0.629,192.168.23.89,184.72.173.46,26,0,263623,0,3116,0,1,26,0.228865,0,22193,0
0.629,81.68.132.197,192.168.23.89,54,261,2112,1813,238,60,5,29,-0.961538,0,8,0
0.629,152.136.252.134,192.168.23.89,67,246,893,1869,186,60,4,37,-0.895522,0,10,0
0.629,120.53.223.202,192.168.23.89,59,271,787,1825,217,60,5,34,-0.928934,0,9,0
0.629,49.232.31.85,192.168.23.89,90,206,721,1745,141,60,5,53,-0.86087,0,11,0
0.629,18.208.176.131,192.168.23.89,611,406,4,1182,1,216,13,124,0,0.227273,0,40
0.629,192.168.23.89,134.122.36.153,45,88,327,0,221,88,4,45,-0.863014,0,11,0
0.628,192.168.23.89,2.22.230.65,48,112,168378,0,1219,0,1,48,0.236601,0,26024,0
0.628,172.217.46.225,192.168.23.89,406,83,15899,9,300,87,25,248,0.238972,0,1498,0
0.628,192.168.23.89,205.251.195.131,24,124,158534,0,1565,0,1,24,-0.232934,0,27778,0
0.628,64.81.127.21,192.168.23.89,51,75,223743,11,4,73,3,28,0.999953,0,7,0
0.628,64.105.97.90,192.168.23.89,29,76,429767,7,1,73,2,16,0.999931,0,7,0
0.628,64.145.76.250,192.168.23.89,22,75,795606,13,1,73,1,8,0,0.142857,66085,3
0.628,106.75.119.202,192.168.23.89,144,161,773,1869,545,60,4,120,-0.235772,0,62,0
0.628,122.114.75.180,192.168.23.89,96,183,333560,1801,150,60,4,86,0.235294,0,34,0
0.628,119.45.178.210,192.168.23.89,57,246,370,1861,242,60,7,33,-0.970588,0,8,0
0.628,81.71.47.214,192.168.23.89,44,289,1155,1737,260,60,3,23,-0.86755,0,11,0
0.628,192.99.145.203,192.168.23.89,67,261,1453,2185,192,60,6,40,-0.90184,0,10,0
0.627,192.168.23.89,94.130.169.93,35,190,241797,0,1,0,1,35,-0.244193,0,44774,0
0.627,172.217.46.71,192.168.23.89,382,83,20699,95,1200,87,18,207,0.240524,0,1200,0
0.627,172.217.46.141,192.168.23.89,380,83,21600,95,300,87,18,218,0.242817,0,1499,0
0.627,139.186.69.17,192.168.23.89,73,227,830,2113,178,60,5,43,-0.872,0,11,0
0.627,182.72.235.174,192.168.23.89,54,276,188969,1761,247,60,6,31,-0.971014,0,8,0
0.626,192.168.23.89,99.80.145.121,202,276,64580,0,4623,0,2,202,0.247188,0,4609,0
0.626,74.125.80.138,192.168.23.89,469,83,13499,22,300,87,27,284,0.250209,0,1198,0
0.626,74.125.80.137,192.168.23.89,428,83,16499,95,300,87,20,242,0.248439,0,1200,0
0.626,172.217.46.9,192.168.23.89,450,83,14999,26,300,87,23,237,0.251457,0,1198,0
0.626,74.125.80.129,192.168.23.89,451,83,18434,30,300,87,29,281,0.250312,0,1200,0
0.626,172.253.254.12,192.168.23.89,414,83,20399,95,300,87,23,251,0.249792,0,1200,0
0.626,172.217.46.66,192.168.23.89,434,82,21300,87,300,87,20,237,0.249479,0,1199,0
0.626,74.125.187.13,192.168.23.89,402,83,14399,95,600,87,19,229,0.250104,0,1200,0
0.626,148.70.38.183,192.168.23.89,167,152,2291,1853,569,60,7,105,-0.25,0,39,0
0.626,102.164.61.237,192.168.23.89,77,197,253556,1189,7,60,8,47,-0.91358,0,10,0
0.626,140.143.144.140,192.168.23.89,59,249,1168,1849,210,60,6,36,-0.948387,0,9,0
0.626,167.248.133.55,192.168.23.89,22,647,276352,1872,1,164,10,5,0,0.246722,0,376
0.626,79.129.29.237,192.168.23.89,61,222,1236,1397,226,60,7,37,-0.949239,0,9,0
0.626,23.105.214.228,192.168.23.89,32,272,659,1397,379,60,3,20,-0.910714,0,10,0
0.625,192.168.23.89,173.245.59.54,71,109,346624,0,4417,0,1,71,0.254451,0,27005,0
0.625,192.168.23.89,108.59.1.205,160,114,93713,555,1,0,3,158,0.251818,0,5841,0
0.625,74.125.80.79,192.168.23.89,351,83,18539,26,300,87,21,197,0.255306,0,1470,0
0.625,190.202.147.253,192.168.23.89,95,242,965901,1877,169,60,7,61,-0.917355,0,10,0
0.625,18.232.181.61,192.168.23.89,61,78,265,7,1,80,3,52,-0.25,0,45,0
0.625,128.14.133.58,192.168.23.89,34,436,204123,855,5,132,11,11,0,0.251613,0,318
0.625,106.58.175.97,192.168.23.89,66,207,401,1285,191,60,4,43,-0.888112,0,11,0
0.624,192.168.23.89,192.16.188.181,536,179,66385,0,1,0,6,536,0.265295,0,4765,0
0.624,192.168.23.89,192.43.172.30,327,497,90910,40,1,0,4,261,0.259746,0,19618,0
0.624,74.125.80.65,192.168.23.89,378,83,14697,9,600,87,16,226,0.259488,0,1499,0
0.624,172.253.254.3,192.168.23.89,374,83,16799,95,900,87,16,221,0.263514,0,1499,0
0.624,172.217.46.136,192.168.23.89,409,83,19200,22,900,87,26,258,0.261993,0,1199,0
0.624,172.253.254.15,192.168.23.89,382,83,20100,95,1200,87,18,226,0.262421,0,1405,0
0.624,74.125.186.69,192.168.23.89,433,83,16499,23,300,87,22,256,0.263201,0,1200,0
0.624,159.75.28.58,192.168.23.89,91,198,921206,1613,5,60,5,48,-0.928058,0,10,0
